openalex_id,route,freq,doi,year,journal,cited_by,title
W4386583102,forward,1,10.1016/j.apacoust.2023.109628,2023,Applied Acoustics,10,A study of noise exposure of traffic-type pocket parks in old urban districts based on audio-visual interaction
W4386864222,forward,1,10.3390/buildings13092372,2023,Buildings,10,Effect of an Artificial Sound-Based Index on the Perception of Historical Block Environments
W2547884043,forward,1,10.1080/17445647.2016.1237898,2016,Journal of Maps,10,Population and age structure in Hungary: a residential preference and age dependency approach to disaggregate census data
W2602636501,forward,1,10.1007/s10668-017-9941-9,2017,Environment Development and Sustainability,10,"Who is the bigger culprit? Studying impacts of traffic and land use on noise levels in CBD area of Karachi, Pakistan"
W2981437643,forward,1,10.3390/su11215989,2019,Sustainability,10,"Creative Street Regeneration in the Context of Socio-Spatial Sustainability: A Case Study of a Traditional City Centre in Podgorica, Montenegro"
W4283448040,forward,1,10.3390/f13070994,2022,Forests,10,Effects of Forest on Birdsong and Human Acoustic Perception in Urban Parks: A Case Study in Nigeria
W607941405,forward,1,10.1007/s10708-015-9645-3,2015,GeoJournal,10,Sound in media: audio drama and audio-guided tours as stimuli for the creation of place
W2106584593,forward,1,10.1089/eco.2013.0108,2014,Ecopsychology,10,Perceived Benefits of Nature Questionnaire: Preliminary Results
W4406714230,forward,1,10.1016/j.ufug.2025.128684,2025,Urban forestry & urban greening,10,"Deciphering popular routes in urban parks: The impact of environmental factors on the amount, intensity and diversity of physical activity"
W4393910357,forward,1,10.1016/j.jretconser.2024.103839,2024,Journal of Retailing and Consumer Services,10,Polluted cognition: The effect of air pollution on online purchasing behavior
W4401459091,forward,1,10.3390/land13081249,2024,Land,10,Optimizing Spatial Distribution of Retail Shops against Neighborhood Tree Canopy Shade Using Big Data Extracted from Streetscape
W4411175613,forward,1,10.3390/app15126549,2025,Applied Sciences,10,The Evolution of Machine Learning in Vibration and Acoustics: A Decade of Innovation (2015–2024)
W3137996084,forward,1,10.24425/aoa.2021.136568,2021,Archives of Acoustics,10,"Soundscapes of Urban Parks in Cities with Populations of Over 100,000 in the Silesian Voivodeship"
W4360855980,forward,1,10.3390/s23073401,2023,Sensors,10,Self-Consistent Soundscape Ranking Index: The Case of an Urban Park
W4387874460,forward,1,10.3390/s23208652,2023,Sensors,10,Testing and Evaluation of Low-Cost Sensors for Developing Open Smart Campus Systems Based on IoT
W4409114366,forward,1,10.1016/j.apgeog.2025.103613,2025,Applied Geography,10,Exploring the factors influencing visits to urban parks: A case study of Beijing's central urban area
W4401890841,forward,1,10.3390/land13091341,2024,Land,10,Evaluating Visitor Usage and Safety Perception Experiences in National Forest Parks
W4403903061,forward,1,10.1007/s11027-024-10175-9,2024,Mitigation and Adaptation Strategies for Global Change,10,Towards UHI mitigation adopting park cooling effect: Two- decade literature review for a theoretical framework
W4407298419,forward,1,10.3390/smartcities8010026,2025,Smart Cities,10,Towards Nature-Positive Smart Cities: Bridging the Gap Between Technology and Ecology
W4387776508,forward,1,10.3390/healthcare11202766,2023,Healthcare,9,Benefits of Urban Forest Healing Program on Depression and Anxiety Symptoms in Depressive Patients
W4392077976,forward,1,10.3390/f15030417,2024,Forests,9,"Differences in Soundscape Perception of Plants Space in Urban Green Space and the Influence of Factors: The Case of Fuzhou, China"
W4393135714,forward,1,10.1016/j.jenvman.2024.120555,2024,Journal of Environmental Management,9,Integrating spatial-temporal soundscape mapping with landscape indicators for effective conservation management and planning of a protected area
W4401406115,forward,1,10.1007/s10708-024-11180-w,2024,GeoJournal,9,"Measuring Human-Environment Interaction for Human Health in Lahore, Pakistan: Toward A Nature-based Solution"
W4401734591,forward,1,10.1029/2024gh001062,2024,GeoHealth,9,Assessing Immediate and Lasting Impacts of COVID‐19‐Induced Isolation on Green Space Usage Patterns
W4402768702,forward,1,10.1121/10.0028814,2024,The Journal of the Acoustical Society of America,9,Effects of cultural dynamics on everyday acoustic environments
W4404958357,forward,1,10.1016/j.apgeog.2024.103479,2024,Applied Geography,9,"Urban terrain, mountain landscape, and housing price: A heterogeneous investigation of the amenity effects in a mountainous city (Guiyang) from the vertical dimension"
W4406506905,forward,1,10.1016/j.cities.2025.105704,2025,Cities,9,Would you walk here? Urban wildscapes as visual settings for utility and recreational walks
W4410357846,forward,1,10.1016/j.ancene.2025.100477,2025,Anthropocene,9,Perception and drivers of cultural ecosystem services in waterfront green spaces: Insights from social media text analysis
W4210608439,forward,1,10.3390/ijerph19031537,2022,International Journal of Environmental Research and Public Health,9,Sociodemographic Determinants of Poles’ Attitudes towards the Forest during the COVID-19 Pandemic
W4353076805,forward,1,10.3389/fpubh.2023.1148582,2023,Frontiers in Public Health,9,Assessing the impact of urban greenspace on physical health: An empirical study from Southwest China
W4386192165,forward,1,10.1016/j.avrs.2023.100129,2023,Avian Research,9,Scaly-sided Merganser (Mergus squamatus) equalizes foraging costs with depth by switching foraging tactics
W4394767009,forward,1,10.3390/su16083236,2024,Sustainability,9,Analysis of the Interaction between Humans and Autonomous Vehicles Equipped with External Human–Machine Interfaces: The Effect of an Experimental Reward Mechanism on Pedestrian Crossing Behavior in a Virtual Environment
W2587207614,forward,1,10.1080/13576275.2017.1282942,2017,Mortality,9,Urban cemetery animals: an exploration of animals’ place in the human cemetery
W2803736989,forward,1,10.1016/j.landusepol.2018.05.015,2018,Land Use Policy,9,How densely populated and green are the places we live in? A study of the ten largest US cities
W2896201871,forward,1,10.32328/turkjforsci.337416,2017,TURKISH JOURNAL OF FOREST SCIENCE,9,The Role of Landscape Architecture on Soundscape Experience
W3044973631,forward,1,10.1080/13574809.2020.1782183,2020,Journal of Urban Design,9,Listening to Japanese gardens II: expanding the soundscape action design tool
W3200506023,forward,1,10.3390/acoustics3030038,2021,Acoustics,9,COVID-19 Impacts on Historic Soundscape Perception and Site Usage
W4296284598,forward,1,10.3390/su141811590,2022,Sustainability,9,Impact of COVID-19 Risk Perception on Residents’ Behavioural Intention towards Forest Therapy Tourism
W2028211434,forward,1,10.1016/j.sajb.2009.02.039,2009,South African Journal of Botany,9,"Plant diversity patterns of a settlement in the North-West Province, South Africa"
W4308572376,forward,1,10.1186/s12544-022-00571-0,2022,European Transport Research Review,9,Informing about the invisible: communicating en route air pollution and noise exposure to cyclists and pedestrians using focus groups
W4401658470,forward,1,10.1016/j.apgeog.2024.103382,2024,Applied Geography,9,Comparing the impacts of built environment across different objective life neighborhoods on the out-of-home leisure activities of employed people using massive mobile phone data
W4401729448,forward,1,10.1186/s12889-024-19605-4,2024,BMC Public Health,9,"Building running-friendly cities: effects of streetscapes on running using 9.73 million fitness tracker data in Shanghai, China"
W4402105898,forward,1,10.1016/j.scitotenv.2024.175925,2024,The Science of The Total Environment,9,Crowdsourced data as a strategic approach to include the human dimension in outdoor environmental quality assessments
W4404791634,forward,1,10.1371/journal.pone.0311487,2024,PLoS ONE,9,Natural soundscapes enhance mood recovery amid anthropogenic noise pollution
W1973924816,forward,1,10.1080/03071375.1993.9746972,1993,Arboricultural Journal,9,"INFLUENCES OF STREET TREE SYSTEMS ON SUMMER MICRO-CLIMATE AND NOISE ATTENUATION IN NANJING CITY, CHINA"
W4401592307,forward,1,10.3389/ffgc.2024.1415514,2024,Frontiers in Forests and Global Change,9,Effects of different audiovisual landscapes in bamboo forest space on physical and mental restorative potential of university students: based on eye-tracking experiments
W4380324776,forward,1,10.3390/educsci13060593,2023,Education Sciences,9,Development of Social and Environmental Competences of Teachers in Training Using Sound and Visual Landscape
W4391656848,forward,1,10.1016/j.jtrangeo.2024.103811,2024,Journal of Transport Geography,8,Sociospatial inclusiveness of streets through the lens of urban pedestrian mobilities: Go-along interviews with less mobile pedestrians in Singapore
W4413295280,forward,1,10.1016/j.buildenv.2025.113573,2025,Building and Environment,8,Effects of nature sounds at different sound levels on the recovery from noise-induced stress
W3094678311,forward,1,10.1080/17535069.2020.1831049,2020,Urban Research & Practice,8,"Greenways in Athens, Greece:Enhancing connectivity through a greenway network in a contemporary European metropolis"
W3185977796,forward,1,10.3390/su13158423,2021,Sustainability,8,"Acoustic Environment of Urban Historical Places: A Case Study in Kastamonu, Turkey"
W3207295404,forward,1,10.1016/j.apergo.2021.103603,2021,Applied Ergonomics,8,Perceptual validation of sound environment reproduction inside an aircraft mock-up
W4386850332,forward,1,10.3390/su151813868,2023,Sustainability,8,"Exploring the Walkability of Senior Citizens in a Densely Populated Neighborhood of Chennai, India—A Structural Equation Modeling Approach"
W4389537539,forward,1,10.1016/j.jsr.2023.11.013,2023,Journal of Safety Research,8,Developmental differences in children’s adaptation to vehicle distance and speed in street-crossing decision-making
W4392149049,forward,1,10.3390/electronics13050897,2024,Electronics,8,Research on the Application of Extended Reality in the Construction and Management of Landscape Engineering
W4400872379,forward,1,10.3390/ijgi13070262,2024,ISPRS International Journal of Geo-Information,8,The Influence of Perceptions of the Park Environment on the Health of the Elderly: The Mediating Role of Social Interaction
W4405709407,forward,1,10.1371/journal.pone.0311571,2024,PLoS ONE,8,Machine learning-based urban noise appropriateness evaluation method and driving factor analysis
W4406416762,forward,1,10.1016/j.jenvp.2025.102524,2025,Journal of Environmental Psychology,8,"Exploring the impacts of the soundscape, awe and knowledge on pro-environmental intent"
W4407146900,forward,1,10.1016/j.tranpol.2025.02.004,2025,Transport Policy,8,Investigating utility-based walking accessibility: New versus old development areas in Hong Kong
